county_fips,county_name,state,stroke_mortality_rate,uninsured_rate,burden_index,population,state_norm,county_norm,hospitals_reporting,mean_stroke_score,mean_performance_weight,burden_scaled,supply_score,care_gap_index_raw,care_gap_index,SCAI,data_status,national_rank,category
48181,Grayson County,TX,91.7,21845.0,20031.865,139988.0,TX,GRAYSON,2.0,11.2,0.0,9.9051294538781,0.0,9.9051294538781,0.7270595290708566,0.2729404709291434,VALID,2374.0,Lowest Access
48183,Gregg County,TX,96.0,20856.0,20021.76,124860.0,TX,GREGG,2.0,12.9,0.3333333333333333,9.904624905504962,0.5108256237659907,7.932057228562587,0.5822314407919067,0.4177685592080933,VALID,1775.0,Low Access
48185,Grimes County,TX,73.9,5505.0,4068.1950000000006,30385.0,TX,GRIMES,0.0,,-1.0,8.311200470176088,0.0,8.311200470176088,0.6100614361474931,0.3899385638525069,VALID,1997.0,Low Access
48187,Guadalupe County,TX,69.3,19078.0,13221.053999999998,178368.0,TX,GUADALUPE,1.0,14.6,1.0,9.489641471987436,0.6931471805599453,6.925178274420597,0.5083241847950442,0.49167581520495585,VALID,1017.0,Moderate Access
48189,Hale County,TX,96.8,7165.0,6935.72,32247.0,TX,HALE,0.0,,-1.0,8.844584319301259,0.0,8.844584319301259,0.6492130506685041,0.3507869493314959,VALID,2200.0,Low Access
48191,Hall County,TX,100.4,515.0,517.06,2827.0,TX,HALL,0.0,,-1.0,6.250091065667523,0.0,6.250091065667523,0.4587712142495055,0.5412287857504945,INSUFFICIENT DATA,,
48193,Hamilton County,TX,76.8,1203.0,923.904,8320.0,TX,HAMILTON,0.0,,-1.0,6.829689948342732,0.0,6.829689948342732,0.501315119672452,0.498684880327548,INSUFFICIENT DATA,,
48195,Hansford County,TX,65.3,973.0,635.3689999999999,5182.0,TX,HANSFORD,0.0,,-1.0,6.455778583774988,0.0,6.455778583774988,0.4738691562549394,0.5261308437450606,INSUFFICIENT DATA,,
48197,Hardeman County,TX,89.9,589.0,529.5110000000001,3529.0,TX,HARDEMAN,0.0,,-1.0,6.273840692994582,0.0,6.273840692994582,0.46051449210775286,0.5394855078922471,INSUFFICIENT DATA,,
48199,Hardin County,TX,85.6,9031.0,7730.536,57126.0,TX,HARDIN,0.0,,-1.0,8.953062828180917,0.0,8.953062828180917,0.6571756254079462,0.34282437459205384,VALID,2232.0,Lowest Access
48201,Harris County,TX,82.4,1001621.0,825335.704,4758579.0,TX,HARRIS,17.0,11.947058823529412,-0.22916666666666666,13.623546708116637,0.0,13.623546708116637,1.0,0.0,VALID,2475.0,Lowest Access
48203,Harrison County,TX,82.4,10028.0,8263.072,69584.0,TX,HARRISON,0.0,,-1.0,9.019672723249421,0.0,9.019672723249421,0.6620649465587166,0.3379350534412834,VALID,2243.0,Lowest Access
48205,Hartley County,TX,76.3,550.0,419.65,5307.0,TX,HARTLEY,0.0,,-1.0,6.041801133996823,0.0,6.041801133996823,0.44348224903851496,0.556517750961485,INSUFFICIENT DATA,,
48207,Haskell County,TX,68.0,887.0,603.16,5390.0,TX,HASKELL,0.0,,-1.0,6.403839063517081,0.0,6.403839063517081,0.4700566747205265,0.5299433252794735,INSUFFICIENT DATA,,
48209,Hays County,TX,77.4,30297.0,23449.878000000004,256429.0,TX,HAYS,2.0,11.45,0.0,10.062663214538121,0.0,10.062663214538121,0.7386228733331965,0.26137712666680346,VALID,2395.0,Lowest Access
48211,Hemphill County,TX,67.5,584.0,394.2,3311.0,TX,HEMPHILL,0.0,,-1.0,5.979391965873713,0.0,5.979391965873713,0.43890127101126397,0.561098728988736,INSUFFICIENT DATA,,
48213,Henderson County,TX,91.5,14750.0,13496.25,83658.0,TX,HENDERSON,1.0,12.4,1.0,9.5102412399724,0.6931471805599453,6.940211199123673,0.509427636416355,0.490572363583645,VALID,1028.0,Moderate Access
48215,Hidalgo County,TX,63.0,259593.0,163543.59,880921.0,TX,HIDALGO,4.0,13.75,0.14285714285714285,12.004840953850177,0.4519851237430572,9.889395863966737,0.7259046469943713,0.2740953530056287,VALID,2372.0,Lowest Access
48217,Hill County,TX,90.4,6382.0,5769.328,36664.0,TX,HILL,0.0,,-1.0,8.660484203640387,0.0,8.660484203640387,0.635699674188414,0.364300325811586,VALID,2144.0,Low Access
48219,Hockley County,TX,99.4,3956.0,3932.264,21455.0,TX,HOCKLEY,0.0,,-1.0,8.277224894511644,0.0,8.277224894511644,0.6075675499082951,0.3924324500917049,VALID,1983.0,Low Access
48221,Hood County,TX,83.0,9618.0,7982.94,64198.0,TX,HOOD,1.0,12.9,1.0,8.985187302933001,0.6931471805599453,6.5570468690045995,0.48130248381635027,0.5186975161836498,VALID,748.0,Good Access
48223,Hopkins County,TX,95.1,6930.0,6590.43,37351.0,TX,HOPKINS,1.0,13.2,1.0,8.793525599404093,0.6931471805599453,6.41717947051174,0.47103589160732373,0.5289641083926763,VALID,666.0,Good Access
48225,Houston County,TX,107.1,2668.0,2857.428,22042.0,TX,HOUSTON,0.0,,-1.0,7.958027102351119,0.0,7.958027102351119,0.5841376899019904,0.41586231009800956,VALID,1794.0,Low Access
48227,Howard County,TX,89.9,4232.0,3804.5680000000007,33127.0,TX,HOWARD,0.0,,-1.0,8.244220536421798,0.0,8.244220536421798,0.6051449532969309,0.39485504670306915,VALID,1974.0,Low Access
48229,Hudspeth County,TX,57.6,881.0,507.456,3331.0,TX,HUDSPETH,0.0,,-1.0,6.231378682737881,0.0,6.231378682737881,0.4573976818404674,0.5426023181595325,INSUFFICIENT DATA,,
48231,Hunt County,TX,90.2,16998.0,15332.196000000002,104917.0,TX,HUNT,1.0,11.2,0.0,9.637775430241273,0.0,9.637775430241273,0.7074351221990731,0.2925648778009269,VALID,2346.0,Lowest Access
48233,Hutchinson County,TX,78.2,2938.0,2297.516,20413.0,TX,HUTCHINSON,0.0,,-1.0,7.740018976283617,0.0,7.740018976283617,0.5681353866296996,0.43186461337030035,VALID,1652.0,Moderate Access
48235,Irion County,TX,87.7,209.0,183.293,1432.0,TX,IRION,0.0,,-1.0,5.2165268824026425,0.0,5.2165268824026425,0.3829052003979801,0.61709479960202,INSUFFICIENT DATA,,
48237,Jack County,TX,94.8,1467.0,1390.716,8623.0,TX,JACK,0.0,,-1.0,7.238292797090338,0.0,7.238292797090338,0.5313075186785177,0.46869248132148233,INSUFFICIENT DATA,,
48239,Jackson County,TX,88.8,2522.0,2239.536,15081.0,TX,JACKSON,0.0,,-1.0,7.714470401939111,0.0,7.714470401939111,0.566260061878232,0.43373993812176803,VALID,1639.0,Moderate Access
48241,Jasper County,TX,97.2,5931.0,5764.932000000001,32807.0,TX,JASPER,0.0,,-1.0,8.659722084857908,0.0,8.659722084857908,0.6356437328980286,0.36435626710197144,VALID,2143.0,Low Access
48243,Jeff Davis County,TX,57.6,330.0,190.08,1740.0,TX,JEFF DAVIS,0.0,,-1.0,5.2526921885217615,0.0,5.2526921885217615,0.3855598179431728,0.6144401820568273,INSUFFICIENT DATA,,
48245,Jefferson County,TX,93.1,51174.0,47642.99399999999,253939.0,TX,JEFFERSON,3.0,11.9,1.0,10.771511857066773,1.3862943611198906,4.94976488777534,0.36332424983182754,0.6366757501681725,VALID,98.0,Highest Access
48247,Jim Hogg County,TX,101.8,1482.0,1508.6760000000002,4797.0,TX,JIM HOGG,0.0,,-1.0,7.31965033724921,0.0,7.31965033724921,0.5372793512638165,0.46272064873618346,INSUFFICIENT DATA,,
48249,Jim Wells County,TX,100.6,8184.0,8233.104,38863.0,TX,JIM WELLS,0.0,,-1.0,9.016039832806316,0.0,9.016039832806316,0.6617982839545549,0.33820171604544513,VALID,2242.0,Lowest Access
48251,Johnson County,TX,89.7,30561.0,27413.217,188820.0,TX,JOHNSON,0.0,,-1.0,10.218817026423528,0.0,10.218817026423528,0.7500849261474152,0.24991507385258482,VALID,2404.0,Lowest Access
48253,Jones County,TX,75.0,2549.0,1911.75,19968.0,TX,JONES,0.0,,-1.0,7.556297276111962,0.0,7.556297276111962,0.5546497867262473,0.4453502132737527,VALID,1508.0,Moderate Access
48255,Karnes County,TX,109.5,1861.0,2037.795,14819.0,TX,KARNES,0.0,,-1.0,7.6201142260398855,0.0,7.6201142260398855,0.5593340992107418,0.44066590078925816,VALID,1568.0,Moderate Access
48257,Kaufman County,TX,85.5,22437.0,19183.635,160718.0,TX,KAUFMAN,0.0,,-1.0,9.861864977219902,0.0,9.861864977219902,0.7238838159041507,0.27611618409584926,VALID,2368.0,Lowest Access
48259,Kendall County,TX,66.2,5234.0,3464.908,46971.0,TX,KENDALL,0.0,,-1.0,8.150729926357194,0.0,8.150729926357194,0.598282525173944,0.401717474826056,VALID,1922.0,Low Access
48261,Kenedy County,TX,66.6,0.0,0.0,52.0,TX,KENEDY,0.0,,-1.0,0.0,0.0,0.0,0.0,1.0,INSUFFICIENT DATA,,
48263,Kent County,TX,102.3,26.0,26.598,727.0,TX,KENT,0.0,,-1.0,3.317743306329363,0.0,3.317743306329363,0.24353007167749627,0.7564699283225037,INSUFFICIENT DATA,,
48265,Kerr County,TX,67.4,9307.0,6272.918000000001,53166.0,TX,KERR,1.0,15.4,1.0,8.74415631885329,0.6931471805599453,6.381151653222391,0.46839136606186615,0.5316086339381338,VALID,642.0,Good Access
48267,Kimble County,TX,79.3,634.0,502.762,4355.0,TX,KIMBLE,0.0,,-1.0,6.222103934317119,0.0,6.222103934317119,0.4567168937447188,0.5432831062552812,INSUFFICIENT DATA,,
48269,King County,TX,99.3,7.0,6.9510000000000005,189.0,TX,KING,0.0,,-1.0,2.0732977069193463,0.0,2.0732977069193463,0.15218487162994912,0.8478151283700509,INSUFFICIENT DATA,,
48271,Kinney County,TX,96.6,487.0,470.442,3140.0,TX,KINNEY,0.0,,-1.0,6.155796082842057,0.0,6.155796082842057,0.4518497432958891,0.5481502567041109,INSUFFICIENT DATA,,
48273,Kleberg County,TX,99.2,5083.0,5042.336,30629.0,TX,KLEBERG,0.0,,-1.0,8.525823046864978,0.0,8.525823046864978,0.6258152322247674,0.3741847677752326,VALID,2090.0,Low Access
48275,Knox County,TX,73.1,577.0,421.787,3322.0,TX,KNOX,0.0,,-1.0,6.046868506125074,0.0,6.046868506125074,0.4438542059332076,0.5561457940667924,INSUFFICIENT DATA,,
48277,Lamar County,TX,89.2,9498.0,8472.216,50421.0,TX,LAMAR,1.0,13.5,1.0,9.04466540861518,0.6931471805599453,6.600451721178393,0.4844885008722417,0.5155114991277583,VALID,777.0,Good Access
48279,Lamb County,TX,97.6,3240.0,3162.24,12919.0,TX,LAMB,0.0,,-1.0,8.059352097758756,0.0,8.059352097758756,0.5915751801223066,0.4084248198776934,VALID,1877.0,Low Access
48281,Lampasas County,TX,87.8,2849.0,2501.422,22267.0,TX,LAMPASAS,0.0,,-1.0,7.825014341872449,0.0,7.825014341872449,0.5743742440586681,0.4256257559413319,VALID,1701.0,Moderate Access
48283,La Salle County,TX,92.3,1116.0,1030.068,6946.0,TX,LA SALLE,0.0,,-1.0,6.938350437225123,0.0,6.938350437225123,0.5092910521671564,0.4907089478328436,INSUFFICIENT DATA,,
48285,Lavaca County,TX,87.5,2218.0,1940.75,20479.0,TX,LAVACA,0.0,,-1.0,7.571344907299757,0.0,7.571344907299757,0.5557543178377259,0.4442456821622741,VALID,1525.0,Moderate Access
48287,Lee County,TX,74.5,3061.0,2280.445,17758.0,TX,LEE,0.0,,-1.0,7.7325642931296965,0.0,7.7325642931296965,0.5675881955557718,0.4324118044442282,VALID,1646.0,Moderate Access
48289,Leon County,TX,76.8,2626.0,2016.768,16067.0,TX,LEON,0.0,,-1.0,7.609747228992346,0.0,7.609747228992346,0.5585731375265598,0.4414268624734402,VALID,1557.0,Moderate Access
48291,Liberty County,TX,96.0,23722.0,22773.12,97993.0,TX,LIBERTY,0.0,,-1.0,10.033380082523262,0.0,10.033380082523262,0.7364734233667343,0.26352657663326573,VALID,2389.0,Lowest Access
48293,Limestone County,TX,90.0,3868.0,3481.2,22185.0,TX,LIMESTONE,0.0,,-1.0,8.155419556932499,0.0,8.155419556932499,0.5986267549604878,0.4013732450395122,VALID,1924.0,Low Access
48295,Lipscomb County,TX,52.3,529.0,276.667,2964.0,TX,LIPSCOMB,0.0,,-1.0,5.6264225539782045,0.0,5.6264225539782045,0.4129924956051345,0.5870075043948655,INSUFFICIENT DATA,,
48297,Live Oak County,TX,108.4,1796.0,1946.8640000000005,11444.0,TX,LIVE OAK,0.0,,-1.0,7.574488666570215,0.0,7.574488666570215,0.5559850770766973,0.4440149229233027,VALID,1528.0,Moderate Access
48299,Llano County,TX,70.1,3339.0,2340.639,22011.0,TX,LLANO,0.0,,-1.0,7.7586063905174205,0.0,7.7586063905174205,0.5694997460459396,0.43050025395406044,VALID,1662.0,Moderate Access
48303,Lubbock County,TX,99.1,42535.0,42152.185,314633.0,TX,LUBBOCK,2.0,16.15,-0.5,10.649065524039047,0.0,10.649065524039047,0.781666166101559,0.21833383389844097,VALID,2434.0,Lowest Access
48305,Lynn County,TX,98.0,812.0,795.76,5667.0,TX,LYNN,0.0,,-1.0,6.680553504207073,0.0,6.680553504207073,0.49036815796483696,0.5096318420351631,INSUFFICIENT DATA,,
48307,McCulloch County,TX,89.4,1468.0,1312.392,7565.0,TX,MCCULLOCH,0.0,,-1.0,7.180368382676955,0.0,7.180368382676955,0.5270557319995853,0.47294426800041467,INSUFFICIENT DATA,,
48309,McLennan County,TX,95.6,35740.0,34167.44,263608.0,TX,MCLENNAN,0.0,,-1.0,10.43905768998463,0.0,10.43905768998463,0.7662511028618743,0.23374889713812574,VALID,2416.0,Lowest Access
48311,McMullen County,TX,83.4,112.0,93.40800000000002,623.0,TX,MCMULLEN,0.0,,-1.0,4.547625815323448,0.0,4.547625815323448,0.333806307032666,0.666193692967334,INSUFFICIENT DATA,,
48313,Madison County,TX,67.5,1686.0,1138.05,13574.0,TX,MADISON,0.0,,-1.0,7.037949860639964,0.0,7.037949860639964,0.5166018813916419,0.48339811860835813,VALID,1103.0,Moderate Access
48315,Marion County,TX,99.0,1365.0,1351.35,9631.0,TX,MARION,0.0,,-1.0,7.209599098840012,0.0,7.209599098840012,0.5292013345206705,0.47079866547932947,INSUFFICIENT DATA,,
48317,Martin County,TX,86.9,801.0,696.0690000000001,5230.0,TX,MARTIN,0.0,,-1.0,6.546884401556612,0.0,6.546884401556612,0.4805565350802599,0.5194434649197401,INSUFFICIENT DATA,,
48319,Mason County,TX,67.3,558.0,375.534,3951.0,TX,MASON,0.0,,-1.0,5.931008348607544,0.0,5.931008348607544,0.4353498010231042,0.5646501989768957,INSUFFICIENT DATA,,
48321,Matagorda County,TX,90.1,6404.0,5770.003999999999,36274.0,TX,MATAGORDA,0.0,,-1.0,8.660601347831502,0.0,8.660601347831502,0.6357082728443754,0.36429172715562463,VALID,2145.0,Low Access
48323,Maverick County,TX,94.5,14145.0,13367.025,57770.0,TX,MAVERICK,0.0,,-1.0,9.500620940411123,0.0,9.500620940411123,0.6973676637927804,0.30263233620721963,VALID,2329.0,Lowest Access
48325,Medina County,TX,89.6,6369.0,5706.623999999999,52419.0,TX,MEDINA,0.0,,-1.0,8.649558103967335,0.0,8.649558103967335,0.6348976730717341,0.36510232692826594,VALID,2136.0,Low Access
48327,Menard County,TX,79.6,419.0,333.52399999999994,1964.0,TX,MENARD,0.0,,-1.0,5.812708625873379,0.0,5.812708625873379,0.42666632635466967,0.5733336736453303,INSUFFICIENT DATA,,
48329,Midland County,TX,86.3,26052.0,22482.876,171496.0,TX,MIDLAND,1.0,14.2,0.0,10.020553709073845,0.0,10.020553709073845,0.7355319377371679,0.26446806226283215,VALID,2387.0,Lowest Access
48331,Milam County,TX,82.2,4106.0,3375.132,25268.0,TX,MILAM,0.0,,-1.0,8.124485954477548,0.0,8.124485954477548,0.5963561566267572,0.40364384337324277,VALID,1912.0,Low Access
48333,Mills County,TX,82.8,537.0,444.636,4499.0,TX,MILLS,0.0,,-1.0,6.099502475295882,0.0,6.099502475295882,0.44771766163226207,0.552282338367738,INSUFFICIENT DATA,,
48335,Mitchell County,TX,88.0,1541.0,1356.08,8989.0,TX,MITCHELL,0.0,,-1.0,7.213090611671236,0.0,7.213090611671236,0.5294576196794496,0.4705423803205504,INSUFFICIENT DATA,,
48337,Montague County,TX,108.3,3267.0,3538.161,20599.0,TX,MONTAGUE,0.0,,-1.0,8.171644972387826,0.0,8.171644972387826,0.5998177381752817,0.4001822618247183,VALID,1941.0,Low Access
48339,Montgomery County,TX,73.9,95943.0,70901.87700000001,654722.0,TX,MONTGOMERY,3.0,13.1,-0.25,11.16906628997621,0.0,11.16906628997621,0.8198354312039685,0.1801645687960315,VALID,2453.0,Lowest Access
48341,Moore County,TX,79.0,4196.0,3314.84,21234.0,TX,MOORE,0.0,,-1.0,8.106466264186368,0.0,8.106466264186368,0.5950334694677339,0.40496653053226606,VALID,1899.0,Low Access
48343,Morris County,TX,107.6,1562.0,1680.7119999999998,12014.0,TX,MORRIS,0.0,,-1.0,7.4275676011398035,0.0,7.4275676011398035,0.5452007293162953,0.45479927068370474,VALID,1401.0,Moderate Access
48345,Motley County,TX,112.0,252.0,282.24,1267.0,TX,MOTLEY,0.0,,-1.0,5.646294594783574,0.0,5.646294594783574,0.41445114959818974,0.5855488504018103,INSUFFICIENT DATA,,
48347,Nacogdoches County,TX,97.9,9823.0,9616.717,64897.0,TX,NACOGDOCHES,1.0,13.3,0.0,9.17136219740804,0.0,9.17136219740804,0.6731993066052269,0.32680069339477313,VALID,2277.0,Lowest Access
48349,Navarro County,TX,82.3,9903.0,8150.169,53735.0,TX,NAVARRO,1.0,13.0,1.0,9.00591663153183,0.6931471805599453,6.5721743421003636,0.4824128755094878,0.5175871244905121,VALID,755.0,Good Access
48351,Newton County,TX,108.6,2540.0,2758.44,12193.0,TX,NEWTON,0.0,,-1.0,7.922783039573775,0.0,7.922783039573775,0.5815506937597638,0.41844930624023624,VALID,1769.0,Low Access
48353,Nolan County,TX,78.8,2223.0,1751.724,14565.0,TX,NOLAN,0.0,,-1.0,7.468926428144505,0.0,7.468926428144505,0.5482365633682357,0.4517634366317643,VALID,1441.0,Moderate Access
48355,Nueces County,TX,99.4,60885.0,60519.69,352829.0,TX,NUECES,2.0,13.4,0.0,11.01074056902699,0.0,11.01074056902699,0.8082139552152752,0.19178604478472483,VALID,2449.0,Lowest Access
48357,Ochiltree County,TX,57.7,2139.0,1234.203,9852.0,TX,OCHILTREE,0.0,,-1.0,7.118990608024039,0.0,7.118990608024039,0.5225504606508,0.4774495393492,INSUFFICIENT DATA,,
48359,Oldham County,TX,74.7,259.0,193.473,2097.0,TX,OLDHAM,0.0,,-1.0,5.2702933359417425,0.0,5.2702933359417425,0.38685178308243384,0.6131482169175662,INSUFFICIENT DATA,,
48361,Orange County,TX,107.8,13600.0,14660.8,84993.0,TX,ORANGE,0.0,,-1.0,9.593000750986636,0.0,9.593000750986636,0.7041485566509137,0.2958514433490863,VALID,2338.0,Lowest Access
48363,Palo Pinto County,TX,85.3,5766.0,4918.398,28920.0,TX,PALO PINTO,0.0,,-1.0,8.50094144427646,0.0,8.50094144427646,0.6239888647507458,0.3760111352492542,VALID,2077.0,Low Access
48365,Panola County,TX,103.5,3997.0,4136.895,22624.0,TX,PANOLA,0.0,,-1.0,8.327942483406458,0.0,8.327942483406458,0.6112903388399467,0.38870966116005334,VALID,2006.0,Low Access
48367,Parker County,TX,89.2,20361.0,18162.012,158079.0,TX,PARKER,1.0,11.9,1.0,9.807142497433032,0.6931471805599453,7.156878408720994,0.5253315133024111,0.4746684866975889,VALID,1186.0,Moderate Access
48369,Parmer County,TX,70.5,2197.0,1548.885,9752.0,TX,PARMER,0.0,,-1.0,7.345936013612428,0.0,7.345936013612428,0.5392087810170508,0.46079121898294917,INSUFFICIENT DATA,,
48371,Pecos County,TX,68.0,1870.0,1271.6,14983.0,TX,PECOS,0.0,,-1.0,7.148817330798692,0.0,7.148817330798692,0.5247398114427552,0.47526018855724483,VALID,1183.0,Moderate Access
48373,Polk County,TX,173.9,7604.0,13223.356000000002,51780.0,TX,POLK,0.0,,-1.0,9.489815559888655,0.0,9.489815559888655,0.6965745237423976,0.3034254762576024,VALID,2327.0,Lowest Access
48375,Potter County,TX,80.2,22582.0,18110.764000000003,116634.0,TX,POTTER,2.0,14.450000000000001,-0.2,9.804316950882683,0.0,9.804316950882683,0.7196596569850249,0.2803403430149751,VALID,2363.0,Lowest Access
48377,Presidio County,TX,61.8,1612.0,996.216,6043.0,TX,PRESIDIO,0.0,,-1.0,6.904967396446477,0.0,6.904967396446477,0.5068406593660838,0.4931593406339162,INSUFFICIENT DATA,,
48379,Rains County,TX,91.2,1802.0,1643.424,12505.0,TX,RAINS,0.0,,-1.0,7.405145449906271,0.0,7.405145449906271,0.5435548912893905,0.4564451087106095,VALID,1384.0,Moderate Access
48381,Randall County,TX,72.5,14807.0,10735.075,143791.0,TX,RANDALL,0.0,,-1.0,9.281364845029088,0.0,9.281364845029088,0.6812737566715602,0.3187262433284398,VALID,2297.0,Lowest Access
48383,Reagan County,TX,101.8,550.0,559.9,3259.0,TX,REAGAN,0.0,,-1.0,6.329542636514291,0.0,6.329542636514291,0.4646031442563541,0.5353968557436459,INSUFFICIENT DATA,,
48385,Real County,TX,83.6,457.0,382.052,2821.0,TX,REAL,0.0,,-1.0,5.948170750199688,0.0,5.948170750199688,0.4366095611986185,0.5633904388013815,INSUFFICIENT DATA,,
48387,Red River County,TX,101.7,1758.0,1787.886,11621.0,TX,RED RIVER,0.0,,-1.0,7.489348358728199,0.0,7.489348358728199,0.5497355805493876,0.45026441945061235,VALID,1463.0,Moderate Access
48389,Reeves County,TX,55.7,2461.0,1370.777,13219.0,TX,REEVES,0.0,,-1.0,7.223862258632202,0.0,7.223862258632202,0.5302482836079954,0.46975171639200464,VALID,1236.0,Moderate Access
48391,Refugio County,TX,94.9,1095.0,1039.155,6693.0,TX,REFUGIO,0.0,,-1.0,6.947125019491828,0.0,6.947125019491828,0.5099351269044258,0.4900648730955742,INSUFFICIENT DATA,,
48393,Roberts County,TX,76.4,100.0,76.4,785.0,TX,ROBERTS,0.0,,-1.0,4.3489867805956814,0.0,4.3489867805956814,0.31922574009341065,0.6807742599065894,INSUFFICIENT DATA,,
48395,Robertson County,TX,74.5,1998.0,1488.51,16973.0,TX,ROBERTSON,0.0,,-1.0,7.306202485793103,0.0,7.306202485793103,0.5362922477037653,0.46370775229623473,VALID,1295.0,Moderate Access
48397,Rockwall County,TX,69.5,10520.0,7311.4,116931.0,TX,ROCKWALL,0.0,,-1.0,8.89732681623293,0.0,8.89732681623293,0.6530844725575081,0.3469155274424919,VALID,2219.0,Low Access
48399,Runnels County,TX,82.1,1451.0,1191.271,9880.0,TX,RUNNELS,0.0,,-1.0,7.083615170778717,0.0,7.083615170778717,0.5199538213172081,0.48004617868279187,INSUFFICIENT DATA,,
48401,Rusk County,TX,97.7,6665.0,6511.705,52613.0,TX,RUSK,0.0,,-1.0,8.781510163493266,0.0,8.781510163493266,0.6445832609992388,0.3554167390007612,VALID,2182.0,Low Access
48403,Sabine County,TX,102.6,1398.0,1434.348,9998.0,TX,SABINE,0.0,,-1.0,7.269162607504039,0.0,7.269162607504039,0.5335734345281187,0.4664265654718813,INSUFFICIENT DATA,,
48405,San Augustine County,TX,99.8,1538.0,1534.924,7889.0,TX,SAN AUGUSTINE,0.0,,-1.0,7.336887433316816,0.0,7.336887433316816,0.5385445941874772,0.46145540581252276,INSUFFICIENT DATA,,
48407,San Jacinto County,TX,93.7,5437.0,5094.469,27983.0,TX,SAN JACINTO,0.0,,-1.0,8.536106992450812,0.0,8.536106992450812,0.6265700977385844,0.3734299022614156,VALID,2094.0,Low Access
48409,San Patricio County,TX,97.6,12461.0,12161.935999999998,69519.0,TX,SAN PATRICIO,0.0,,-1.0,9.406148573744854,0.0,9.406148573744854,0.6904331724528723,0.3095668275471277,VALID,2315.0,Lowest Access
48411,San Saba County,TX,83.2,1339.0,1114.048,5802.0,TX,SAN SABA,0.0,,-1.0,7.016652732294978,0.0,7.016652732294978,0.5150386226601767,0.48496137733982325,INSUFFICIENT DATA,,
48413,Schleicher County,TX,82.4,604.0,497.6960000000001,2426.0,TX,SCHLEICHER,0.0,,-1.0,6.211996691665689,0.0,6.211996691665689,0.45597499863708074,0.5440250013629193,INSUFFICIENT DATA,,
48415,Scurry County,TX,91.4,2865.0,2618.61,16633.0,TX,SCURRY,0.0,,-1.0,7.870780730713311,0.0,7.870780730713311,0.5777336033959539,0.4222663966040461,VALID,1738.0,Low Access
48417,Shackelford County,TX,71.1,426.0,302.886,3169.0,TX,SHACKELFORD,0.0,,-1.0,5.716652631076139,0.0,5.716652631076139,0.41961559302837576,0.5803844069716242,INSUFFICIENT DATA,,
48419,Shelby County,TX,104.2,4610.0,4803.62,24108.0,TX,SHELBY,0.0,,-1.0,8.477333233989865,0.0,8.477333233989865,0.6222559672320307,0.3777440327679693,VALID,2066.0,Low Access
48421,Sherman County,TX,59.2,367.0,217.264,2434.0,TX,SHERMAN,0.0,,-1.0,5.385705339283253,0.0,5.385705339283253,0.3953232924341616,0.6046767075658384,INSUFFICIENT DATA,,
48423,Smith County,TX,92.9,39383.0,36586.807,238014.0,TX,SMITH,2.0,15.35,-0.25,10.507470321808805,0.0,10.507470321808805,0.7712727490814609,0.22872725091853907,VALID,2422.0,Lowest Access
48425,Somervell County,TX,80.3,1039.0,834.317,9510.0,TX,SOMERVELL,0.0,,-1.0,6.727811293524114,0.0,6.727811293524114,0.4938369895642387,0.5061630104357613,INSUFFICIENT DATA,,
48427,Starr County,TX,83.6,20453.0,17098.708,65809.0,TX,STARR,0.0,,-1.0,9.746816666321562,0.0,9.746816666321562,0.7154390024232533,0.2845609975767467,VALID,2357.0,Lowest Access
48429,Stephens County,TX,94.3,1267.0,1194.781,9278.0,TX,STEPHENS,0.0,,-1.0,7.086554807375934,0.0,7.086554807375934,0.5201695974774253,0.4798304025225747,INSUFFICIENT DATA,,
48431,Sterling County,TX,87.4,349.0,305.026,1389.0,TX,STERLING,0.0,,-1.0,5.723670065663124,0.0,5.723670065663124,0.4201306890409878,0.5798693109590122,INSUFFICIENT DATA,,
48433,Stonewall County,TX,73.8,171.0,126.198,1244.0,TX,STONEWALL,0.0,,-1.0,4.845744927511969,0.0,4.845744927511969,0.35568894292592484,0.6443110570740751,INSUFFICIENT DATA,,
48435,Sutton County,TX,85.9,590.0,506.81,3306.0,TX,SUTTON,0.0,,-1.0,6.230107361869115,0.0,6.230107361869115,0.45730436393317037,0.5426956360668296,INSUFFICIENT DATA,,
48437,Swisher County,TX,76.2,1410.0,1074.42,6981.0,TX,SWISHER,0.0,,-1.0,6.980466561933719,0.0,6.980466561933719,0.5123824736311064,0.48761752636889355,INSUFFICIENT DATA,,
48439,Tarrant County,TX,90.7,351295.0,318624.565,2135743.0,TX,TARRANT,14.0,13.142857142857142,-0.06896551724137931,12.671771914921253,0.0,12.671771914921253,0.9301375175211654,0.06986248247883464,VALID,2473.0,Lowest Access
48441,Taylor County,TX,78.9,19966.0,15753.174,144259.0,TX,TAYLOR,1.0,12.9,0.0,9.664860625016292,0.0,9.664860625016292,0.7094232384624307,0.2905767615375693,VALID,2349.0,Lowest Access
48443,Terrell County,TX,77.1,89.0,68.619,851.0,TX,TERRELL,0.0,,-1.0,4.243037518591539,0.0,4.243037518591539,0.3114488179545508,0.6885511820454492,INSUFFICIENT DATA,,
48445,Terry County,TX,95.5,2534.0,2419.97,11699.0,TX,TERRY,0.0,,-1.0,7.7919235652875525,0.0,7.7919235652875525,0.5719453041288639,0.4280546958711361,VALID,1687.0,Moderate Access
